"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","direction"
2.3677256601902e-20,-1.04108929472868,0.266,0.391,4.45179778628962e-16,"Transitional B","RGCC","down"
2.40498293665185e-13,-1.03753131601978,0.086,0.178,4.52184891749281e-09,"Transitional B","HRAS","down"
4.29906066096585e-13,-1.03541336492154,0.033,0.093,8.08309385474799e-09,"Transitional B","SCIMP","down"
2.14324262902884e-06,-1.02331995490438,0.04,0.084,0.0402972479110003,"Transitional B","ENSG00000230709","down"
5.88431476128937e-14,-1.02199594957334,0.06,0.142,1.10636886141763e-09,"Transitional B","PRAG1","down"
1.49199330393699e-07,-1.01669021857842,0.04,0.089,0.00280524581006233,"Transitional B","CD68","down"
1.95050700151162e-12,-1.00985871446026,0.052,0.123,3.66734326424215e-08,"Transitional B","PYCARD","down"
9.12220185724464e-09,-1.00582690348693,0.039,0.091,0.000171515639319914,"Transitional B","BBC3","down"
1.44787206818484e-45,-1.00227731462367,0.414,0.629,2.72228906260114e-41,"Transitional B","NAPSB","down"
8.90651457295404e-30,-0.978436213606649,0.339,0.518,1.67460287000682e-25,"Transitional B","COTL1","down"
1.19896689168545e-71,-0.97107199208769,0.747,0.892,2.25429754974698e-67,"Transitional B","LMNA","down"
1.3096090959909e-06,-0.946504047180493,0.023,0.059,0.024623270222821,"Transitional B","SH3BP1","down"
1.83741931547649e-30,-0.940931999421959,0.319,0.512,3.4547157969589e-26,"Transitional B","YWHAH","down"
2.41472498300516e-11,-0.935889919999499,0.077,0.158,4.5401659130463e-07,"Transitional B","KCNN4","down"
1.59429617030672e-06,-0.932972243811764,0.027,0.065,0.029975956594107,"Transitional B","ATP2B4","down"
9.11460771174266e-14,-0.932095607200655,0.074,0.161,1.71372854196186e-09,"Transitional B","ZBTB38","down"
2.58566830884877e-08,-0.9272147404204,0.131,0.197,0.000486157355429745,"Transitional B","GPR137B","down"
1.14404821894158e-23,-0.921675935683908,0.099,0.236,2.15103946125396e-19,"Transitional B","IGHG3","down"
2.72964041532252e-07,-0.918515091569206,0.109,0.174,0.00513226990888941,"Transitional B","TRAF1","down"
4.69372776800026e-33,-0.892530216814256,0.579,0.738,8.8251469493941e-29,"Transitional B","IFI30","down"
1.72200426429956e-06,-0.887086438440963,0.062,0.115,0.0323771241773604,"Transitional B","PMVK","down"
1.21775640106775e-10,-0.884439275976787,0.112,0.199,2.28962558528758e-06,"Transitional B","ST14","down"
1.35280911947738e-06,-0.884331394337361,0.013,0.036,0.0254355170644137,"Transitional B","NAV2","down"
1.35307807750607e-17,-0.881536984654315,0.145,0.272,2.54405740132691e-13,"Transitional B","KYNU","down"
2.6228293002472e-07,-0.879351084371112,0.053,0.105,0.00493144365032478,"Transitional B","FAIM","down"
8.75150532402259e-14,-0.871218154173393,0.192,0.306,1.64545803102273e-09,"Transitional B","ATXN1","down"
5.15275995049542e-25,-0.866532708127102,0.235,0.407,9.68821925892148e-21,"Transitional B","RAB31","down"
1.62399929400827e-08,-0.865154397664018,0.03,0.07,0.000305344347259435,"Transitional B","SIGLEC10","down"
1.41517444839862e-06,-0.863791815049316,0.043,0.089,0.0266081099787909,"Transitional B","HEG1","down"
5.93673867626793e-09,-0.859533680876269,0.099,0.174,0.00011162256059119,"Transitional B","TNF","down"
1.2253728456031e-30,-0.852458410637731,0.483,0.626,2.30394602430295e-26,"Transitional B","MYADM","down"
4.15668251593487e-07,-0.845304390819734,0.054,0.105,0.00781539446646075,"Transitional B","CORO1B","down"
8.51859880659099e-07,-0.8452198919715,0.035,0.076,0.0160166694761524,"Transitional B","SLC2A4RG","down"
1.99073283133995e-06,-0.839262855420487,0.039,0.08,0.0374297586948538,"Transitional B","IGSF8","down"
4.57594861510946e-08,-0.833889630529755,0.006,0.024,0.00086036985861288,"Transitional B","ENSG00000258760","down"
1.76142841321291e-07,-0.827829227782543,0.082,0.146,0.00331183770252291,"Transitional B","PVT1","down"
2.16258043927666e-09,-0.818795708086672,0.154,0.243,4.06608374192798e-05,"Transitional B","DUSP4","down"
3.75870655180467e-13,-0.81219526791463,0.14,0.247,7.06712005870314e-09,"Transitional B","MDFIC","down"
1.19064010992989e-07,-0.811436547372814,0.077,0.14,0.00223864153469018,"Transitional B","ADCK2","down"
1.63322486316857e-09,-0.810343420950824,0.049,0.103,3.07078938772954e-05,"Transitional B","MAST3","down"
2.46609826525633e-06,-0.805315162412567,0.07,0.123,0.0463675795833496,"Transitional B","TCF7","down"
2.23493740708803e-30,-0.804747838266782,0.504,0.669,4.20212931280691e-26,"Transitional B","S100A11","down"
2.99348127576961e-14,-0.796221865825521,0.051,0.121,5.62834349470203e-10,"Transitional B","SCRN1","down"
2.98774158858922e-11,-0.793483179692525,0.152,0.246,5.61755173486546e-07,"Transitional B","IGHA1","down"
4.51021934186932e-13,-0.777243786271769,0.223,0.335,8.4801144065827e-09,"Transitional B","ITGB1","down"
2.58002297203745e-50,-0.773808081898887,0.614,0.806,4.85095919202482e-46,"Transitional B","ADGRE5","down"
1.37014848095409e-27,-0.766237578433461,0.719,0.828,2.57615317388988e-23,"Transitional B","UCP2","down"
4.07667775029697e-09,-0.764835300351085,0.119,0.2,7.66496950610837e-05,"Transitional B","LRWD1","down"
4.0786924209669e-08,-0.749280809824593,0.083,0.149,0.000766875748990197,"Transitional B","ZNF296","down"
1.25790824272254e-10,-0.748716373916499,0.02,0.055,2.36511907796692e-06,"Transitional B","DPYSL2","down"
2.06428664677613e-15,-0.7472598344427,0.1,0.2,3.88127175326849e-11,"Transitional B","ITGB7","down"
1.30318688193114e-10,-0.746797440292293,0.135,0.228,2.45025197540694e-06,"Transitional B","BCAS4","down"
1.76354006201985e-06,-0.745600229881545,0.053,0.1,0.0331580802460973,"Transitional B","SYT11","down"
3.4979756149634e-36,-0.742388948502531,0.559,0.723,6.57689375125418e-32,"Transitional B","LSP1","down"
3.69614454722161e-12,-0.738693125984285,0.155,0.26,6.94949097768606e-08,"Transitional B","ARID3A","down"
3.09517235093699e-07,-0.730818463920181,0.056,0.106,0.00581954305423172,"Transitional B","ECI2","down"
8.77552400036183e-07,-0.726619750948371,0.068,0.122,0.0164997402254803,"Transitional B","ENSG00000291228","down"
4.9226065245189e-07,-0.725859318759009,0.113,0.181,0.00925548478740043,"Transitional B","STK38L","down"
1.89038737762705e-06,-0.724158603917976,0.273,0.347,0.0355430634741437,"Transitional B","UBE2S","down"
5.30610068179802e-07,-0.718894352638026,0.102,0.167,0.00997653050191663,"Transitional B","TMEM163","down"
2.43107665995116e-14,-0.710571609035014,0.199,0.322,4.57091033604017e-10,"Transitional B","TMEM43","down"
1.86268023523922e-32,-0.70929298796164,0.624,0.77,3.50221137829679e-28,"Transitional B","AHNAK","down"
1.92633662455385e-10,-0.709227544682731,0.113,0.198,3.62189812148615e-06,"Transitional B","DSTN","down"
4.99513658255049e-08,-0.706539281469242,0.052,0.101,0.000939185580251143,"Transitional B","KCTD7","down"
5.97624571198369e-09,-0.704230349418486,0.196,0.286,0.000112365371876717,"Transitional B","SGK1","down"
8.37662647465147e-09,-0.69874392699822,0.144,0.228,0.000157497330976397,"Transitional B","TMEM70","down"
1.47321746472109e-06,-0.696817389429973,0.05,0.093,0.0276994347716859,"Transitional B","SYNGR3","down"
1.07833246814652e-19,-0.693461745874249,0.584,0.729,2.02748070660908e-15,"Transitional B","ATP1B3","down"
1.84558044398434e-06,-0.691888005938919,0.074,0.129,0.0347006035077935,"Transitional B","SERTAD3","down"
2.96150971810199e-07,-0.686259491410107,0.062,0.116,0.00556823057197536,"Transitional B","TEDC1","down"
1.96183088770221e-08,-0.685069526518034,0.116,0.193,0.00036886344350577,"Transitional B","UPP1","down"
2.25264551013801e-06,-0.684210077659038,0.133,0.198,0.0423542408816149,"Transitional B","SLC1A5","down"
3.61690115734294e-07,-0.673954849584533,0.247,0.316,0.00680049755603619,"Transitional B","NEU1","down"
1.36912877003348e-17,-0.6724613622197,0.355,0.495,2.57423591341696e-13,"Transitional B","CTSH","down"
2.43676468647078e-12,-0.671303214417198,0.173,0.282,4.58160496350235e-08,"Transitional B","SNN","down"
3.64859641980165e-07,-0.669453889422013,0.21,0.285,0.00686009098851106,"Transitional B","KLF10","down"
9.48853775643198e-08,-0.668874176366103,0.089,0.153,0.00178403486896434,"Transitional B","GRAMD1C","down"
2.99207342066014e-11,-0.668582813003853,0.265,0.373,5.62569644552519e-07,"Transitional B","MIDN","down"
2.60250581844202e-06,-0.667538690520737,0.069,0.118,0.0489323143983469,"Transitional B","CTSC","down"
4.33561139379049e-11,-0.664502679379491,0.211,0.318,8.15181654260488e-07,"Transitional B","PRXL2C","down"
2.34356569903847e-15,-0.657520601210178,0.271,0.405,4.40637222733212e-11,"Transitional B","NFATC2","down"
1.27987787659038e-06,-0.656391221538366,0.027,0.057,0.0240642638356524,"Transitional B","SLC12A9","down"
6.39604441279383e-12,-0.655573539842916,0.262,0.374,1.2025842704935e-07,"Transitional B","GLUD1","down"
3.75923348070775e-13,-0.653332076689128,0.199,0.316,7.06811079042672e-09,"Transitional B","C4orf48","down"
2.3422000069055e-14,-0.647943503425687,0.314,0.438,4.40380445298372e-10,"Transitional B","APOBEC3G","down"
1.14295960412704e-17,-0.64680896309769,0.25,0.396,2.14899264767966e-13,"Transitional B","RALGDS","down"
2.05471046636445e-15,-0.64049932620308,0.46,0.576,3.86326661885844e-11,"Transitional B","ESYT2","down"
9.07797964648638e-08,-0.640319131823524,0.129,0.204,0.00170684173313237,"Transitional B","MGST3","down"
1.39531278347066e-06,-0.638970314391243,0.06,0.108,0.0262346709548153,"Transitional B","NQO2","down"
5.60741139637863e-10,-0.635187690599265,0.166,0.261,1.05430549074711e-05,"Transitional B","SLC16A3","down"
1.83752083485135e-17,-0.63304537898545,0.341,0.482,3.4549066736875e-13,"Transitional B","CD63","down"
2.48689404460084e-33,-0.63179496361299,0.806,0.895,4.67585818265849e-29,"Transitional B","GAPDH","down"
3.39730514741598e-14,-0.630695452358052,0.303,0.43,6.38761313817153e-10,"Transitional B","ARHGAP31","down"
7.73301785285932e-12,-0.62621305324323,0.219,0.332,1.45396201669461e-07,"Transitional B","LPCAT1","down"
5.46879710397918e-10,-0.626050127173274,0.139,0.228,1.02824323149017e-05,"Transitional B","SSBP4","down"
4.22420390068384e-10,-0.625444973903291,0.129,0.214,7.94234817406576e-06,"Transitional B","THAP11","down"
3.39149117167096e-12,-0.624895045593722,0.022,0.069,6.37668170097575e-08,"Transitional B","ANK3","down"
8.87379423707731e-32,-0.617626454117651,0.776,0.894,1.66845079245528e-27,"Transitional B","ZFP36","down"
1.04960287849377e-12,-0.613920366607474,0.385,0.499,1.97346333214399e-08,"Transitional B","S100A6","down"
6.79042180245382e-13,-0.612097650169102,0.125,0.221,1.27673510729737e-08,"Transitional B","LINC01857","down"
2.62341239021389e-07,-0.606009915930572,0.352,0.41,0.00493253997608015,"Transitional B","GLA","down"
2.62936847653983e-08,-0.599942816278725,0.013,0.035,0.000494373860959019,"Transitional B","ABCC4","down"
2.48762197927862e-07,-0.595714948050261,0.074,0.13,0.00467722684543966,"Transitional B","SEMA4D","down"
2.43525283567255e-19,-0.595218929509203,0.464,0.597,4.57876238163152e-15,"Transitional B","PDLIM1","down"
1.46921180170551e-09,-0.591652520550028,0.226,0.325,2.7624120295667e-05,"Transitional B","MAP7D1","down"
9.60209971843764e-11,-0.590775345949269,0.263,0.37,1.80538678906064e-06,"Transitional B","MCM5","down"
1.12188799108048e-08,-0.587282283902665,0.163,0.25,0.000210937380082952,"Transitional B","PREX1","down"
6.22424290811154e-49,-0.585293572612727,0.957,0.981,1.17028215158313e-44,"Transitional B","RPS26","down"
1.67088914364713e-06,-0.58324172147629,0.21,0.282,0.0314160576788533,"Transitional B","TNFRSF1B","down"
1.90492606178276e-08,-0.581209511034985,0.014,0.041,0.000358164198136395,"Transitional B","BMPR1A","down"
9.52703964193891e-08,-0.58074617740873,0.037,0.074,0.00179127399347735,"Transitional B","RGS14","down"
5.28342197620368e-07,-0.578775472312197,0.219,0.295,0.00993388999965817,"Transitional B","CLIP1","down"
1.34430534178129e-13,-0.577299964213366,0.435,0.554,2.52756290361718e-09,"Transitional B","MARCKS","down"
1.99208485447137e-11,-0.561445886851773,0.086,0.159,3.74551794337706e-07,"Transitional B","RGS10","down"
1.84359233730684e-06,-0.56024144435858,0.218,0.294,0.0346632231260431,"Transitional B","TOR3A","down"
2.30953778263508e-06,-0.546292451470597,0.119,0.184,0.0434239293891048,"Transitional B","DALRD3","down"
1.04704356879299e-12,-0.538044042915816,0.687,0.769,1.96865131804458e-08,"Transitional B","HSPA8","down"
9.70957886863908e-09,-0.537831871349417,0.068,0.125,0.000182559501888152,"Transitional B","IFFO2","down"
2.6935978216314e-33,-0.537315987298429,0.763,0.876,5.06450262423135e-29,"Transitional B","IDS","down"
7.33527755852361e-07,-0.53701035871566,0.211,0.29,0.0137917888655361,"Transitional B","ACOT9","down"
1.6751327047557e-08,-0.535649171695442,0.177,0.265,0.000314958451148167,"Transitional B","RFX1","down"
2.42719207818226e-08,-0.53551959846477,0.288,0.373,0.000456360654539828,"Transitional B","RGS19","down"
9.79169114148441e-08,-0.534722014725724,0.157,0.237,0.0018410337684219,"Transitional B","JADE2","down"
9.66618409942057e-09,-0.534613357333741,0.241,0.337,0.000181743593437306,"Transitional B","TFEB","down"
2.3123669884515e-09,-0.534229595998537,0.038,0.077,4.34771241168651e-05,"Transitional B","ADPRH","down"
1.22003877853923e-06,-0.534135771416103,0.135,0.204,0.0229391691140946,"Transitional B","ITM2C","down"
1.54659157503914e-10,-0.53360942936183,0.206,0.309,2.90790147938859e-06,"Transitional B","ZNG1E","down"
7.82827823361835e-13,-0.529552182026504,0.437,0.556,1.47187287348492e-08,"Transitional B","BHLHE40","down"
2.62566805730589e-08,-0.526400256038779,0.232,0.325,0.000493678108134654,"Transitional B","FGR","down"
1.78543575452617e-11,-0.52398082941223,0.607,0.68,3.3569763056601e-07,"Transitional B","KLF2","down"
1.57901978546982e-06,-0.522389760615247,0.197,0.273,0.0296887300064036,"Transitional B","NHERF1","down"
4.95537889999906e-09,-0.513904514963834,0.259,0.359,9.31710340777823e-05,"Transitional B","TXN","down"
5.64128652893172e-08,-0.5103289819937,0.254,0.345,0.00106067469316974,"Transitional B","RAB11FIP1","down"
3.18398496244508e-15,-0.509937581989229,0.233,0.364,5.98652852638924e-11,"Transitional B","ZBTB7A","down"
6.11032661553188e-13,-0.509093623524243,0.334,0.462,1.14886361025231e-08,"Transitional B","ATP1A1","down"
9.2948754221576e-09,-0.506188610898193,0.246,0.343,0.000174762247687407,"Transitional B","RHOB","down"
5.01127548334652e-07,-0.505210849067761,0.021,0.048,0.00942220016378812,"Transitional B","DOK3","down"
1.65886540315705e-13,-0.503185934311487,0.094,0.169,3.11899873101589e-09,"Transitional B","ENSG00000291181","down"
7.86270175204572e-08,-0.501523319295355,0.134,0.209,0.00147834518341964,"Transitional B","IL27RA","down"
3.05142312952285e-10,-0.4991524050255,0.31,0.418,5.73728576812886e-06,"Transitional B","MEAF6","down"
3.62772741597649e-12,-0.497386651846936,0.551,0.651,6.82085308751899e-08,"Transitional B","LITAF","down"
6.03809747781557e-08,-0.49308049986477,0.17,0.252,0.00113528308777888,"Transitional B","FOXP4","down"
3.90386140487293e-10,-0.491027984545473,0.371,0.476,7.34004021344208e-06,"Transitional B","ORAI1","down"
2.84211782280549e-10,-0.489910333944751,0.241,0.348,5.34374993043887e-06,"Transitional B","ARHGAP30","down"
3.33255555275218e-07,-0.489845766402276,0.219,0.303,0.00626587095028466,"Transitional B","ARL2BP","down"
1.41232502111481e-08,-0.483979482319637,0.367,0.466,0.000265545350470007,"Transitional B","CDK2AP2","down"
3.79650977554367e-07,-0.483165778323001,0.202,0.284,0.00713819767997721,"Transitional B","HDAC7","down"
8.56423892346535e-11,-0.478297048151567,0.323,0.439,1.61024820238996e-06,"Transitional B","OGDH","down"
2.0930215740455e-06,-0.478025761090705,0.22,0.299,0.0393529916352036,"Transitional B","NCBP3","down"
1.10560238492274e-10,-0.472681478520135,0.471,0.569,2.07875360413174e-06,"Transitional B","PBXIP1","down"
5.94722592344595e-09,-0.467407831333742,0.186,0.276,0.000111819741812631,"Transitional B","MRPL41","down"
1.00865425736906e-68,-0.464131039769758,0.966,0.994,1.8964717347053e-64,"Transitional B","HLA-DQB1","down"
4.38316086541526e-10,-0.464078618909844,0.343,0.453,8.24121905915378e-06,"Transitional B","RFX3","down"
5.07634091379235e-07,-0.459973306520189,0.076,0.124,0.00954453618611238,"Transitional B","ANK2","down"
3.99695411163375e-15,-0.457648136233161,0.59,0.705,7.51507312069377e-11,"Transitional B","ANXA2","down"
7.87381127688921e-13,-0.455134814661207,0.343,0.472,1.48043399628071e-08,"Transitional B","TNIP2","down"
2.11471580238876e-06,-0.453941659303566,0.222,0.301,0.0397608865165135,"Transitional B","GSTK1","down"
9.21474643364769e-11,-0.453811461835702,0.352,0.468,1.73255662445444e-06,"Transitional B","RHBDF2","down"
1.19587956559736e-10,-0.446203591567923,0.383,0.5,2.24849275923616e-06,"Transitional B","ARL6IP5","down"
5.37665892240953e-07,-0.44191314416144,0.238,0.323,0.0101091941059144,"Transitional B","INPP5F","down"
9.42175641947401e-27,-0.441505782013097,0.971,0.991,1.7714786419895e-22,"Transitional B","JUND","down"
2.23416238009722e-08,-0.437382972176244,0.254,0.351,0.000420067210705879,"Transitional B","ACD","down"
8.05641157717751e-13,-0.437033938609144,0.353,0.482,1.51476650474092e-08,"Transitional B","WARS1","down"
